2019-03-28 17:03,0.2697,226
2019-03-28 17:03,0.8923,668
2019-03-28 17:03,0.3616,420
2019-03-28 17:03,0.2327,248
2019-03-28 17:03,0.391,470
2019-03-28 17:03,0.2683,248
2019-03-28 17:03,0.7503,371
2019-03-28 17:03,0.5699,491
2019-03-28 17:03,0.3839,248
2019-03-28 17:03,0.8134,690
2019-03-28 17:03,0.3191,225
2019-03-28 17:03,0.1094,225
2019-03-28 17:03,0.6819,519
2019-03-28 17:03,0.2215,225
2019-03-28 17:03,0.2974,189
2019-03-28 17:02,0.2423,247
2019-03-28 17:02,0.4312,226
2019-03-28 17:02,0.0994,223
2019-03-28 17:02,0.3278,256
2019-03-28 17:02,0.2215,226
2019-03-28 17:02,0.3615,226
2019-03-28 17:02,0.433,226
2019-03-28 17:02,0.4137,191
2019-03-28 17:02,0.6454,226
2019-03-28 17:02,0.6847,520
2019-03-28 17:02,0.3373,225
2019-03-28 17:02,0.2544,247
2019-03-28 17:02,1.0891,257
2019-03-28 17:02,0.3191,191
2019-03-28 17:02,0.5187,735
2019-03-28 17:02,0.2215,225
2019-03-28 17:02,0.7104,627
2019-03-28 17:02,0.4237,218
2019-03-28 17:02,0.4034,373
2019-03-28 17:02,0.528,371
2019-03-28 17:02,0.2215,225
2019-03-28 17:02,0.2184,223
2019-03-28 17:02,0.2184,224
2019-03-28 17:02,0.2355,249
2019-03-28 17:02,0.3241,371
2019-03-28 17:02,0.1097,257
2019-03-28 17:02,0.1914,223
2019-03-28 17:02,0.4744,371
2019-03-28 17:02,0.363,421
2019-03-28 17:02,0.3168,407
2019-03-28 17:02,0.3495,225
2019-03-28 17:02,0.3191,191
2019-03-28 17:02,0.392,223
2019-03-28 17:02,0.3053,257
2019-03-28 17:02,0.3041,256
2019-03-28 17:02,0.3053,256
2019-03-28 17:02,0.3053,256
2019-03-28 17:02,0.3469,405
2019-03-28 17:02,0.1609,283
2019-03-28 17:02,0.4633,284
2019-03-28 17:02,0.4633,284
2019-03-28 17:02,0.4484,283
2019-03-28 17:02,0.4856,283
2019-03-28 17:02,0.4714,283
2019-03-28 17:02,0.3191,226
2019-03-28 17:02,2.1996,1552
2019-03-28 17:02,0.1771,761
2019-03-28 17:02,0.3191,226
2019-03-28 17:02,0.4007,257
2019-03-28 17:02,0.4484,283
2019-03-28 17:02,0.4736,283
2019-03-28 17:02,0.4484,283
2019-03-28 17:02,0.433,226
2019-03-28 17:02,0.3122,405
2019-03-28 17:02,0.4925,422
2019-03-28 17:02,0.9116,226
2019-03-28 17:02,1.2101,223
2019-03-28 17:02,0.3153,406
2019-03-28 17:02,0.7076,483
2019-03-28 17:02,0.292,190
2019-03-28 17:02,0.5836,370
2019-03-28 17:02,0.2583,250
2019-03-28 17:02,4.0338,256
2019-03-28 17:02,0.2971,189
2019-03-28 17:02,0.4298,223
2019-03-28 17:02,0.3191,224
2019-03-28 17:02,0.3267,223
2019-03-28 17:02,0.2575,250
2019-03-28 17:02,0.5998,372
2019-03-28 17:02,0.3914,224
2019-03-28 17:02,0.5168,223
2019-03-28 17:02,0.2215,225
2019-03-28 17:02,0.2184,223
2019-03-28 17:02,0.2184,223
2019-03-28 17:02,0.8406,518
2019-03-28 17:02,0.3991,256
2019-03-28 17:02,0.0403,247
2019-03-28 17:02,2.985,3894
2019-03-28 17:02,0.4312,223
2019-03-28 17:02,0.4237,217
2019-03-28 17:02,0.121,222
2019-03-28 17:02,0.2327,246
2019-03-28 17:02,0.2184,223
2019-03-28 17:02,0.3272,373
2019-03-28 17:02,0.8151,929
2019-03-28 17:02,0.2697,192
2019-03-28 17:02,0.3191,223
2019-03-28 17:02,0.349,390
2019-03-28 17:02,0.2122,217
2019-03-28 17:02,0.433,225
2019-03-28 17:02,0.528,338
2019-03-28 17:02,0.363,422
2019-03-28 17:02,0.2991,372
2019-03-28 17:02,0.2184,223
2019-03-28 17:02,0.5803,372
2019-03-28 17:02,0.8874,226
2019-03-28 17:02,0.3313,191
2019-03-28 17:02,0.2683,247
2019-03-28 17:02,0.2583,249
2019-03-28 17:02,0.4633,284
2019-03-28 17:02,0.4633,283
2019-03-28 17:02,4.0338,291
2019-03-28 17:02,0.2697,225
2019-03-28 17:02,0.3737,223
2019-03-28 17:02,0.8075,730
2019-03-28 17:02,0.5163,256
2019-03-28 17:02,0.3991,256
2019-03-28 17:02,0.8979,634
2019-03-28 17:02,0.3227,190
2019-03-28 17:02,0.0182,226
2019-03-28 17:02,0.528,372
2019-03-28 17:02,0.3737,224
2019-03-28 17:02,0.4465,257
2019-03-28 17:02,0.3839,250
2019-03-28 17:02,0.3041,256
2019-03-28 17:02,0.3163,225
2019-03-28 17:02,0.4465,256
2019-03-28 17:02,0.121,223
2019-03-28 17:02,0.3191,225
2019-03-28 17:02,0.277,249
2019-03-28 17:02,0.392,225
2019-03-28 17:02,0.2583,249
2019-03-28 17:02,0.7492,761
2019-03-28 17:02,0.2937,373
2019-03-28 17:02,0.6487,373
2019-03-28 17:02,0.1097,256
2019-03-28 17:02,0.4706,734
2019-03-28 17:02,0.2215,225
2019-03-28 17:02,0.3737,226
2019-03-28 17:02,0.8894,665
2019-03-28 17:02,0.363,420
2019-03-28 17:02,0.2215,226
2019-03-28 17:02,0.2184,224
2019-03-28 17:02,0.2184,224
2019-03-28 17:02,0.3501,407
2019-03-28 17:02,0.6381,226
2019-03-28 17:02,5.1632,1279
2019-03-28 17:02,0.3991,256
2019-03-28 17:02,0.2583,249
2019-03-28 17:02,0.3241,371
2019-03-28 17:02,0.392,226
2019-03-28 17:02,0.4736,284
2019-03-28 17:02,0.3191,226
2019-03-28 17:02,0.3343,224
